name	dataset	audio_path	video_path	mel_mean_path	mel_diff_path	duration
972	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000972.wav	/home/h-okano/DiffBinaural/dataset/videos/000972	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000972_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000972_mel.npy	10.005313
28	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000028.wav	/home/h-okano/DiffBinaural/dataset/videos/000028	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000028_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000028_mel.npy	9.984
210	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000210.wav	/home/h-okano/DiffBinaural/dataset/videos/000210	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000210_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000210_mel.npy	9.984
1284	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001284.wav	/home/h-okano/DiffBinaural/dataset/videos/001284	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001284_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001284_mel.npy	10.005313
1623	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001623.wav	/home/h-okano/DiffBinaural/dataset/videos/001623	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001623_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001623_mel.npy	10.005313
1037	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001037.wav	/home/h-okano/DiffBinaural/dataset/videos/001037	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001037_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001037_mel.npy	9.984
511	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000511.wav	/home/h-okano/DiffBinaural/dataset/videos/000511	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000511_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000511_mel.npy	10.005313
1771	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001771.wav	/home/h-okano/DiffBinaural/dataset/videos/001771	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001771_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001771_mel.npy	10.005313
599	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000599.wav	/home/h-okano/DiffBinaural/dataset/videos/000599	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000599_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000599_mel.npy	10.005313
1682	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001682.wav	/home/h-okano/DiffBinaural/dataset/videos/001682	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001682_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001682_mel.npy	10.005313
1281	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001281.wav	/home/h-okano/DiffBinaural/dataset/videos/001281	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001281_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001281_mel.npy	10.005313
1159	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001159.wav	/home/h-okano/DiffBinaural/dataset/videos/001159	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001159_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001159_mel.npy	10.005313
24	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000024.wav	/home/h-okano/DiffBinaural/dataset/videos/000024	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000024_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000024_mel.npy	10.005313
522	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000522.wav	/home/h-okano/DiffBinaural/dataset/videos/000522	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000522_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000522_mel.npy	10.005313
948	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000948.wav	/home/h-okano/DiffBinaural/dataset/videos/000948	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000948_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000948_mel.npy	10.005313
1347	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001347.wav	/home/h-okano/DiffBinaural/dataset/videos/001347	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001347_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001347_mel.npy	10.005313
535	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000535.wav	/home/h-okano/DiffBinaural/dataset/videos/000535	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000535_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000535_mel.npy	9.984
1555	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001555.wav	/home/h-okano/DiffBinaural/dataset/videos/001555	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001555_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001555_mel.npy	9.984
1422	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001422.wav	/home/h-okano/DiffBinaural/dataset/videos/001422	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001422_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001422_mel.npy	10.005313
1097	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001097.wav	/home/h-okano/DiffBinaural/dataset/videos/001097	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001097_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001097_mel.npy	10.005313
1830	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001830.wav	/home/h-okano/DiffBinaural/dataset/videos/001830	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001830_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001830_mel.npy	10.005313
1601	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001601.wav	/home/h-okano/DiffBinaural/dataset/videos/001601	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001601_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001601_mel.npy	9.984
288	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000288.wav	/home/h-okano/DiffBinaural/dataset/videos/000288	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000288_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000288_mel.npy	9.984
171	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000171.wav	/home/h-okano/DiffBinaural/dataset/videos/000171	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000171_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000171_mel.npy	9.984
791	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000791.wav	/home/h-okano/DiffBinaural/dataset/videos/000791	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000791_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000791_mel.npy	10.005313
1678	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001678.wav	/home/h-okano/DiffBinaural/dataset/videos/001678	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001678_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001678_mel.npy	10.005313
752	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000752.wav	/home/h-okano/DiffBinaural/dataset/videos/000752	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000752_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000752_mel.npy	10.005313
1294	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001294.wav	/home/h-okano/DiffBinaural/dataset/videos/001294	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001294_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001294_mel.npy	10.005313
165	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000165.wav	/home/h-okano/DiffBinaural/dataset/videos/000165	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000165_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000165_mel.npy	10.005313
1663	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001663.wav	/home/h-okano/DiffBinaural/dataset/videos/001663	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001663_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001663_mel.npy	10.005313
608	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000608.wav	/home/h-okano/DiffBinaural/dataset/videos/000608	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000608_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000608_mel.npy	10.005313
17	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000017.wav	/home/h-okano/DiffBinaural/dataset/videos/000017	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000017_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000017_mel.npy	10.005313
1426	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001426.wav	/home/h-okano/DiffBinaural/dataset/videos/001426	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001426_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001426_mel.npy	10.005313
706	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000706.wav	/home/h-okano/DiffBinaural/dataset/videos/000706	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000706_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000706_mel.npy	9.984
690	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000690.wav	/home/h-okano/DiffBinaural/dataset/videos/000690	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000690_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000690_mel.npy	10.005313
1823	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001823.wav	/home/h-okano/DiffBinaural/dataset/videos/001823	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001823_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001823_mel.npy	10.005313
1004	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001004.wav	/home/h-okano/DiffBinaural/dataset/videos/001004	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001004_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001004_mel.npy	9.984
166	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000166.wav	/home/h-okano/DiffBinaural/dataset/videos/000166	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000166_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000166_mel.npy	10.005313
379	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000379.wav	/home/h-okano/DiffBinaural/dataset/videos/000379	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000379_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000379_mel.npy	9.984
1692	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001692.wav	/home/h-okano/DiffBinaural/dataset/videos/001692	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001692_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001692_mel.npy	9.984
228	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000228.wav	/home/h-okano/DiffBinaural/dataset/videos/000228	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000228_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000228_mel.npy	10.005313
538	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000538.wav	/home/h-okano/DiffBinaural/dataset/videos/000538	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000538_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000538_mel.npy	10.005313
1254	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001254.wav	/home/h-okano/DiffBinaural/dataset/videos/001254	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001254_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001254_mel.npy	10.005313
1152	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001152.wav	/home/h-okano/DiffBinaural/dataset/videos/001152	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001152_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001152_mel.npy	10.005313
821	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000821.wav	/home/h-okano/DiffBinaural/dataset/videos/000821	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000821_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000821_mel.npy	9.984
1421	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001421.wav	/home/h-okano/DiffBinaural/dataset/videos/001421	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001421_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001421_mel.npy	9.984
1353	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001353.wav	/home/h-okano/DiffBinaural/dataset/videos/001353	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001353_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001353_mel.npy	9.984
1829	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001829.wav	/home/h-okano/DiffBinaural/dataset/videos/001829	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001829_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001829_mel.npy	9.984
267	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000267.wav	/home/h-okano/DiffBinaural/dataset/videos/000267	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000267_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000267_mel.npy	10.005313
1450	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001450.wav	/home/h-okano/DiffBinaural/dataset/videos/001450	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001450_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001450_mel.npy	10.005313
88	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000088.wav	/home/h-okano/DiffBinaural/dataset/videos/000088	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000088_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000088_mel.npy	10.005313
1730	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001730.wav	/home/h-okano/DiffBinaural/dataset/videos/001730	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001730_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001730_mel.npy	10.005313
150	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000150.wav	/home/h-okano/DiffBinaural/dataset/videos/000150	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000150_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000150_mel.npy	9.984
1182	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001182.wav	/home/h-okano/DiffBinaural/dataset/videos/001182	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001182_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001182_mel.npy	10.005313
275	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000275.wav	/home/h-okano/DiffBinaural/dataset/videos/000275	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000275_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000275_mel.npy	9.984
884	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000884.wav	/home/h-okano/DiffBinaural/dataset/videos/000884	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000884_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000884_mel.npy	9.984
1629	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001629.wav	/home/h-okano/DiffBinaural/dataset/videos/001629	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001629_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001629_mel.npy	10.005313
1504	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001504.wav	/home/h-okano/DiffBinaural/dataset/videos/001504	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001504_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001504_mel.npy	10.005313
1210	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001210.wav	/home/h-okano/DiffBinaural/dataset/videos/001210	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001210_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001210_mel.npy	10.005313
1459	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001459.wav	/home/h-okano/DiffBinaural/dataset/videos/001459	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001459_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001459_mel.npy	9.984
653	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000653.wav	/home/h-okano/DiffBinaural/dataset/videos/000653	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000653_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000653_mel.npy	10.005313
1541	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001541.wav	/home/h-okano/DiffBinaural/dataset/videos/001541	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001541_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001541_mel.npy	10.005313
1139	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001139.wav	/home/h-okano/DiffBinaural/dataset/videos/001139	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001139_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001139_mel.npy	10.005313
1181	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001181.wav	/home/h-okano/DiffBinaural/dataset/videos/001181	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001181_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001181_mel.npy	9.984
38	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000038.wav	/home/h-okano/DiffBinaural/dataset/videos/000038	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000038_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000038_mel.npy	10.005313
1630	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001630.wav	/home/h-okano/DiffBinaural/dataset/videos/001630	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001630_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001630_mel.npy	9.984
731	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000731.wav	/home/h-okano/DiffBinaural/dataset/videos/000731	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000731_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000731_mel.npy	10.005313
1253	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001253.wav	/home/h-okano/DiffBinaural/dataset/videos/001253	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001253_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001253_mel.npy	9.984
1400	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001400.wav	/home/h-okano/DiffBinaural/dataset/videos/001400	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001400_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001400_mel.npy	9.984
1482	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001482.wav	/home/h-okano/DiffBinaural/dataset/videos/001482	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001482_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001482_mel.npy	10.005313
408	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000408.wav	/home/h-okano/DiffBinaural/dataset/videos/000408	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000408_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000408_mel.npy	10.005313
582	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000582.wav	/home/h-okano/DiffBinaural/dataset/videos/000582	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000582_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000582_mel.npy	10.005313
1235	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001235.wav	/home/h-okano/DiffBinaural/dataset/videos/001235	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001235_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001235_mel.npy	10.005313
29	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000029.wav	/home/h-okano/DiffBinaural/dataset/videos/000029	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000029_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000029_mel.npy	10.005313
1063	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001063.wav	/home/h-okano/DiffBinaural/dataset/videos/001063	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001063_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001063_mel.npy	10.005313
1670	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001670.wav	/home/h-okano/DiffBinaural/dataset/videos/001670	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001670_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001670_mel.npy	10.005313
1606	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001606.wav	/home/h-okano/DiffBinaural/dataset/videos/001606	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001606_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001606_mel.npy	10.005313
10	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000010.wav	/home/h-okano/DiffBinaural/dataset/videos/000010	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000010_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000010_mel.npy	10.005313
434	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000434.wav	/home/h-okano/DiffBinaural/dataset/videos/000434	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000434_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000434_mel.npy	10.005313
403	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000403.wav	/home/h-okano/DiffBinaural/dataset/videos/000403	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000403_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000403_mel.npy	10.005313
1153	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001153.wav	/home/h-okano/DiffBinaural/dataset/videos/001153	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001153_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001153_mel.npy	10.005313
450	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000450.wav	/home/h-okano/DiffBinaural/dataset/videos/000450	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000450_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000450_mel.npy	10.005313
304	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000304.wav	/home/h-okano/DiffBinaural/dataset/videos/000304	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000304_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000304_mel.npy	10.005313
1053	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001053.wav	/home/h-okano/DiffBinaural/dataset/videos/001053	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001053_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001053_mel.npy	10.005313
1689	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001689.wav	/home/h-okano/DiffBinaural/dataset/videos/001689	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001689_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001689_mel.npy	10.005313
1544	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001544.wav	/home/h-okano/DiffBinaural/dataset/videos/001544	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001544_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001544_mel.npy	10.005313
723	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000723.wav	/home/h-okano/DiffBinaural/dataset/videos/000723	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000723_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000723_mel.npy	10.005313
1661	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001661.wav	/home/h-okano/DiffBinaural/dataset/videos/001661	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001661_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001661_mel.npy	10.005313
1857	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001857.wav	/home/h-okano/DiffBinaural/dataset/videos/001857	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001857_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001857_mel.npy	10.005313
63	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000063.wav	/home/h-okano/DiffBinaural/dataset/videos/000063	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000063_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000063_mel.npy	10.005313
